route_id,route_week,split,row_count,delivery_stop_count
14510,23,validation,18,17
14511,23,validation,15,13
14513,23,validation,14,13
14516,23,validation,14,13
14519,23,validation,14,13
14520,23,validation,12,11
14523,23,validation,22,21
14526,23,validation,12,11
14528,23,validation,16,15
14529,23,validation,19,18
14530,23,validation,11,10
14531,23,validation,23,22
14533,23,validation,13,11
14543,23,validation,13,12
14549,23,validation,12,11
14550,23,validation,19,17
14563,23,validation,13,12
14576,23,validation,12,11
14577,23,validation,12,11
14583,23,validation,11,10
14588,23,validation,12,11
14599,23,validation,16,15
14605,23,validation,16,15
14608,23,validation,19,17
14609,23,validation,18,17
14611,23,validation,15,14
14612,23,validation,11,10
14613,23,validation,12,11
14614,23,validation,14,13
14615,23,validation,12,11
14617,23,validation,21,20
14619,23,validation,14,13
14621,23,validation,15,14
14622,23,validation,14,13
14623,23,validation,14,13
14625,23,validation,13,12
14626,23,validation,12,11
14628,23,validation,12,11
14629,23,validation,18,17
14630,23,validation,18,17
14632,23,validation,14,13
14634,23,validation,12,11
14636,23,validation,21,20
14640,23,validation,11,10
14642,23,validation,22,21
14643,23,validation,19,18
14644,23,validation,13,12
14646,23,validation,15,14
14650,23,validation,13,12
14655,23,validation,23,22
14656,23,validation,19,18
14658,23,validation,16,15
14662,23,validation,12,11
14663,23,validation,15,14
14664,23,validation,16,15
14667,23,validation,18,17
14670,23,validation,11,10
14671,23,validation,19,18
14675,23,validation,21,20
14677,23,validation,15,14
14679,23,validation,12,11
14681,23,validation,16,15
14685,23,validation,19,18
14687,23,validation,12,11
14690,23,validation,17,16
14691,23,validation,11,10
14694,23,validation,12,11
14696,23,validation,13,12
14698,23,validation,12,11
14711,23,validation,13,12
14712,23,validation,18,17
14725,23,validation,15,14
14727,23,validation,11,10
14730,23,validation,13,12
14731,23,validation,11,10
14734,23,validation,16,15
14736,23,validation,11,10
14738,23,validation,14,13
14739,23,validation,13,12
14740,24,validation,15,14
14741,24,validation,24,23
14743,24,validation,19,18
14744,24,validation,15,14
14747,24,validation,18,17
14752,24,validation,14,13
14753,24,validation,17,16
14757,24,validation,22,21
14759,24,validation,14,13
14763,24,validation,15,14
14764,24,validation,17,16
14768,24,validation,11,10
14769,24,validation,14,13
14771,24,validation,16,15
14774,24,validation,11,10
14776,24,validation,14,13
14777,24,validation,18,17
14780,24,validation,20,19
14782,24,validation,12,11
14786,24,validation,19,18
14787,24,validation,18,17
14788,24,validation,15,14
14789,24,validation,18,17
14791,24,validation,15,14
14793,24,validation,22,21
14794,24,validation,12,11
14798,24,validation,16,15
14800,24,validation,13,12
14801,24,validation,18,17
14805,24,validation,19,18
14807,24,validation,14,13
14808,24,validation,16,15
14809,24,validation,15,13
14811,24,validation,19,18
14815,24,validation,22,21
14818,24,validation,19,18
14819,24,validation,22,21
14829,24,validation,17,16
14830,24,validation,24,23
14835,24,validation,18,17
14841,24,validation,15,14
14853,24,validation,12,11
14871,24,validation,16,15
14873,24,validation,11,10
14876,24,validation,11,10
14879,24,validation,15,14
14881,24,validation,14,13
14882,24,validation,16,15
14883,24,validation,14,13
14884,24,validation,15,14
14885,24,validation,19,18
14886,24,validation,19,18
14888,24,validation,19,18
14889,24,validation,12,11
14890,24,validation,15,14
14891,24,validation,12,11
14892,24,validation,18,17
14893,24,validation,14,13
14897,24,validation,11,10
14898,24,validation,18,17
14899,24,validation,19,18
14900,24,validation,17,16
14903,24,validation,15,14
14904,24,validation,15,14
14906,24,validation,12,11
14910,24,validation,16,15
14914,24,validation,20,19
14916,24,validation,17,16
14917,24,validation,12,11
14923,24,validation,18,17
14929,24,validation,21,20
14931,24,validation,16,15
14933,24,validation,13,12
14938,24,validation,20,18
14940,24,validation,13,12
14945,24,validation,19,18
14946,24,validation,16,15
14949,24,validation,15,14
14952,24,validation,15,14
14954,24,validation,11,10
14962,24,validation,21,20
14969,24,validation,16,15
14978,24,validation,15,14
14981,24,validation,20,19
15002,24,validation,12,11
15004,24,validation,11,10
15006,24,validation,14,13
15007,24,validation,11,10
15009,24,validation,16,15
15015,24,validation,13,12
15016,24,validation,11,10
15017,24,validation,16,15
15019,24,validation,20,19
15021,24,validation,12,11
15024,24,validation,15,14
15025,24,validation,15,14
15029,24,validation,19,18
15032,24,validation,17,16
15033,24,validation,17,16
15036,24,validation,11,10
15041,24,validation,16,15
15046,24,validation,13,12
15050,24,validation,14,13
15053,24,validation,20,19
15055,24,validation,15,14
15056,24,validation,14,13
15057,24,validation,16,13
15058,24,validation,20,19
15059,24,validation,14,13
15067,24,validation,11,10
15068,24,validation,16,15
15069,24,validation,13,12
15070,24,validation,21,20
15074,24,validation,18,17
15082,24,validation,20,19
15088,24,validation,15,14
15090,24,validation,22,21
15096,24,validation,22,21
15097,24,validation,14,13
15099,24,validation,18,17
15100,24,validation,17,16
15102,24,validation,13,12
15104,24,validation,13,12
15107,24,validation,19,18
15113,24,validation,14,13
15115,24,validation,18,16
15121,24,validation,13,12
15143,24,validation,11,10
15144,24,validation,17,16
15146,24,validation,12,11
15151,24,validation,14,13
15152,24,validation,19,18
15154,24,validation,15,14
15155,24,validation,11,10
15157,24,validation,20,19
15159,24,validation,11,10
15162,24,validation,16,15
15164,24,validation,14,13
15165,24,validation,16,15
15168,24,validation,11,10
15169,24,validation,14,13
15171,24,validation,11,10
15179,24,validation,16,15
15183,24,validation,15,14
15185,24,validation,16,15
15187,24,validation,26,25
15189,24,validation,20,18
15192,24,validation,17,16
15194,24,validation,13,12
15198,24,validation,11,10
15200,24,validation,18,17
15201,24,validation,14,13
15203,24,validation,12,11
15206,24,validation,19,18
15208,24,validation,13,12
15209,24,validation,20,19
15212,24,validation,18,17
15222,24,validation,13,12
15226,24,validation,13,12
15227,24,validation,11,10
15229,24,validation,13,12
15231,24,validation,15,14
15233,24,validation,22,21
15236,24,validation,14,13
15243,24,validation,13,12
15244,24,validation,16,15
15247,24,validation,15,14
15252,24,validation,17,16
15259,24,validation,14,13
15261,24,validation,14,13
15262,24,validation,15,14
15263,24,validation,17,16
15270,24,validation,23,22
15273,24,validation,11,10
15274,24,validation,13,12
15284,24,validation,15,14
15285,24,validation,11,10
15296,24,validation,11,10
15298,24,validation,20,19
15301,24,validation,16,15
15302,24,validation,13,12
15303,24,validation,19,18
15305,24,validation,13,12
15306,24,validation,14,13
15307,24,validation,17,16
15309,24,validation,15,14
15310,24,validation,15,14
15312,24,validation,14,13
15314,24,validation,16,15
15317,24,validation,17,16
15319,24,validation,17,16
15321,24,validation,14,13
15322,24,validation,14,13
15325,24,validation,14,13
15330,24,validation,13,12
15332,24,validation,13,12
15334,24,validation,11,10
15337,24,validation,21,20
15338,24,validation,14,13
15339,24,validation,19,18
15341,24,validation,18,17
15346,24,validation,14,13
15348,24,validation,15,14
15350,24,validation,20,19
15356,24,validation,12,11
15361,24,validation,14,13
15362,24,validation,14,13
15363,24,validation,20,19
15364,24,validation,13,12
15365,24,validation,13,12
15367,24,validation,15,14
15373,24,validation,19,18
15374,24,validation,19,18
15378,24,validation,17,16
15383,24,validation,12,11
15390,24,validation,12,11
15392,24,validation,15,14
15393,24,validation,13,12
15397,24,validation,14,13
15399,24,validation,13,12
15402,24,validation,12,11
15415,24,validation,19,18
15421,24,validation,12,11
15424,24,validation,22,21
15427,24,validation,16,15
15429,24,validation,20,19
15430,24,validation,20,19
15432,24,validation,22,21
15433,24,validation,12,11
15434,24,validation,15,14
15442,24,validation,15,14
15444,24,validation,11,10
15445,24,validation,12,11
15447,24,validation,11,10
15448,24,validation,12,11
15450,24,validation,12,11
15452,24,validation,15,14
15453,24,validation,12,11
15456,24,validation,18,17
15457,24,validation,14,13
15458,25,confirmatory_evaluation,11,10
15459,25,confirmatory_evaluation,13,12
15460,25,confirmatory_evaluation,19,18
15464,25,confirmatory_evaluation,20,19
15465,25,confirmatory_evaluation,21,20
15466,25,confirmatory_evaluation,14,13
15470,25,confirmatory_evaluation,16,15
15473,25,confirmatory_evaluation,12,11
15475,25,confirmatory_evaluation,27,26
15476,25,confirmatory_evaluation,21,20
15477,25,confirmatory_evaluation,12,11
15478,25,confirmatory_evaluation,18,17
15480,25,confirmatory_evaluation,17,16
15483,25,confirmatory_evaluation,23,22
15487,25,confirmatory_evaluation,16,15
15489,25,confirmatory_evaluation,17,16
15492,25,confirmatory_evaluation,18,17
15494,25,confirmatory_evaluation,15,14
15498,25,confirmatory_evaluation,25,24
15499,25,confirmatory_evaluation,16,15
15501,25,confirmatory_evaluation,17,16
15502,25,confirmatory_evaluation,12,11
15506,25,confirmatory_evaluation,20,19
15507,25,confirmatory_evaluation,21,20
15513,25,confirmatory_evaluation,17,16
15515,25,confirmatory_evaluation,19,18
15518,25,confirmatory_evaluation,16,15
15519,25,confirmatory_evaluation,15,14
15520,25,confirmatory_evaluation,14,13
15521,25,confirmatory_evaluation,16,15
15525,25,confirmatory_evaluation,12,11
15528,25,confirmatory_evaluation,14,13
15529,25,confirmatory_evaluation,19,18
15530,25,confirmatory_evaluation,20,19
15531,25,confirmatory_evaluation,23,22
15533,25,confirmatory_evaluation,25,24
15537,25,confirmatory_evaluation,12,11
15541,25,confirmatory_evaluation,13,12
15547,25,confirmatory_evaluation,13,12
15549,25,confirmatory_evaluation,17,16
15570,25,confirmatory_evaluation,12,11
15572,25,confirmatory_evaluation,16,15
15577,25,confirmatory_evaluation,18,17
15579,25,confirmatory_evaluation,17,16
15585,25,confirmatory_evaluation,14,13
15586,25,confirmatory_evaluation,16,15
15589,25,confirmatory_evaluation,19,18
15593,25,confirmatory_evaluation,18,17
15594,25,confirmatory_evaluation,17,16
15598,25,confirmatory_evaluation,11,10
15601,25,confirmatory_evaluation,17,16
15602,25,confirmatory_evaluation,18,17
15612,25,confirmatory_evaluation,13,12
15613,25,confirmatory_evaluation,13,11
15614,25,confirmatory_evaluation,24,23
15615,25,confirmatory_evaluation,17,16
15617,25,confirmatory_evaluation,14,13
15621,25,confirmatory_evaluation,13,12
15622,25,confirmatory_evaluation,18,17
15624,25,confirmatory_evaluation,12,11
15625,25,confirmatory_evaluation,18,17
15629,25,confirmatory_evaluation,11,10
15633,25,confirmatory_evaluation,12,11
15634,25,confirmatory_evaluation,13,12
15635,25,confirmatory_evaluation,14,13
15640,25,confirmatory_evaluation,19,18
15643,25,confirmatory_evaluation,20,19
15647,25,confirmatory_evaluation,11,10
15651,25,confirmatory_evaluation,14,13
15652,25,confirmatory_evaluation,15,14
15656,25,confirmatory_evaluation,14,13
15659,25,confirmatory_evaluation,24,23
15663,25,confirmatory_evaluation,17,16
15665,25,confirmatory_evaluation,14,13
15666,25,confirmatory_evaluation,17,16
15668,25,confirmatory_evaluation,18,17
15669,25,confirmatory_evaluation,20,19
15683,25,confirmatory_evaluation,11,10
15700,25,confirmatory_evaluation,11,10
15712,25,confirmatory_evaluation,12,11
15713,25,confirmatory_evaluation,11,10
15715,25,confirmatory_evaluation,15,14
15729,25,confirmatory_evaluation,13,12
15730,25,confirmatory_evaluation,12,11
15732,25,confirmatory_evaluation,15,14
15733,25,confirmatory_evaluation,11,10
15735,25,confirmatory_evaluation,17,16
15736,25,confirmatory_evaluation,14,13
15739,25,confirmatory_evaluation,19,18
15746,25,confirmatory_evaluation,17,16
15748,25,confirmatory_evaluation,16,15
15749,25,confirmatory_evaluation,14,13
15754,25,confirmatory_evaluation,15,14
15755,25,confirmatory_evaluation,11,10
15761,25,confirmatory_evaluation,12,11
15762,25,confirmatory_evaluation,16,15
15763,25,confirmatory_evaluation,15,14
15766,25,confirmatory_evaluation,18,17
15767,25,confirmatory_evaluation,17,16
15768,25,confirmatory_evaluation,12,11
15772,25,confirmatory_evaluation,18,17
15774,25,confirmatory_evaluation,14,13
15778,25,confirmatory_evaluation,13,12
15781,25,confirmatory_evaluation,13,12
15783,25,confirmatory_evaluation,12,11
15784,25,confirmatory_evaluation,13,12
15786,25,confirmatory_evaluation,11,10
15787,25,confirmatory_evaluation,21,20
15789,25,confirmatory_evaluation,12,11
15793,25,confirmatory_evaluation,23,22
15795,25,confirmatory_evaluation,13,12
15796,25,confirmatory_evaluation,16,15
15797,25,confirmatory_evaluation,16,15
15801,25,confirmatory_evaluation,19,18
15803,25,confirmatory_evaluation,17,16
15805,25,confirmatory_evaluation,15,14
15809,25,confirmatory_evaluation,19,18
15810,25,confirmatory_evaluation,14,13
15814,25,confirmatory_evaluation,11,10
15817,25,confirmatory_evaluation,12,11
15823,25,confirmatory_evaluation,18,17
15830,25,confirmatory_evaluation,14,13
15841,25,confirmatory_evaluation,14,13
15845,25,confirmatory_evaluation,14,13
15846,25,confirmatory_evaluation,13,12
15854,25,confirmatory_evaluation,13,12
15856,25,confirmatory_evaluation,11,10
15858,25,confirmatory_evaluation,15,14
15859,25,confirmatory_evaluation,12,11
15861,25,confirmatory_evaluation,16,15
15862,25,confirmatory_evaluation,16,15
15863,25,confirmatory_evaluation,16,15
15864,25,confirmatory_evaluation,25,24
15865,25,confirmatory_evaluation,13,12
15871,25,confirmatory_evaluation,11,10
15872,25,confirmatory_evaluation,12,11
15875,25,confirmatory_evaluation,20,19
15876,25,confirmatory_evaluation,14,13
15877,25,confirmatory_evaluation,12,11
15879,25,confirmatory_evaluation,13,12
15882,25,confirmatory_evaluation,23,22
15883,25,confirmatory_evaluation,15,14
15884,25,confirmatory_evaluation,14,13
15889,25,confirmatory_evaluation,12,11
15890,25,confirmatory_evaluation,15,14
15895,25,confirmatory_evaluation,12,11
15904,25,confirmatory_evaluation,17,16
15906,25,confirmatory_evaluation,11,10
15907,25,confirmatory_evaluation,15,14
15909,25,confirmatory_evaluation,15,14
15910,25,confirmatory_evaluation,17,16
15914,25,confirmatory_evaluation,15,14
15915,25,confirmatory_evaluation,17,16
15920,25,confirmatory_evaluation,19,18
15921,25,confirmatory_evaluation,16,15
15926,25,confirmatory_evaluation,15,14
15927,25,confirmatory_evaluation,23,22
15928,25,confirmatory_evaluation,15,14
15929,25,confirmatory_evaluation,19,18
15931,25,confirmatory_evaluation,18,17
15933,25,confirmatory_evaluation,13,12
15941,25,confirmatory_evaluation,23,22
15942,25,confirmatory_evaluation,11,10
15945,25,confirmatory_evaluation,12,11
15953,25,confirmatory_evaluation,12,10
